SURVEY_OPS,FRACTION_SUBSAMPLED,TOT_wgt_G_upscaled,TOT_No_upscaled,SPCODE,FAMILY,SCIENTIFIC_NAME,COMMON_NAME,OTU_NAME,T_FIELD,COUNT,AM_SPECIMEN,ANFC_SPECIMEN,WT_G,LENGTH_CODE,MAX_LENGTH_MM,MEASURED_COUNT,WEIGHT_MEASURED,RESTSAM_WT_G,CALCULATED_WT_G,CALCULATED_COUNTS,SITE_ID,GEAR,ON_BOTTOM_TIME,ON_BOTTOM_LATITUDE,ON_BOTTOM_LONGITUDE,ON_BOTTOM_DEPTH_M,OFF_BOTTOM_TIME,OFF_BOTTOM_LATITUDE,OFF_BOTTOM_LONGITUDE,OFF_BOTTOM_DEPTH_M,BOTTOM_DURATION_MINS,AFMA_UnitCode,AFMA_UnitCodeName,AFMA_CodeNote
IN2023_V05_218,1,11426,184,37288008,Triglidae,Lepidotrigla mulhalli,Roundsnout Gurnard,,T,184,0,0,11426,FL,181,100,6226,5200,11426,184,S2.3,McKenna semi V-wing fish trawl,25/07/2023 5:03,-40.506113,148.820156,127,25/07/2023 5:30,-40.506133,148.791923,77,27,,,
IN2023_V05_218,1,376,1,37377003,Cheilodactylidae,Nemadactylus macropterus,Jackass Morwong,,T,1,0,0,376,FL,275,1,376,,,,S2.3,McKenna semi V-wing fish trawl,25/07/2023 5:03,-40.506113,148.820156,127,25/07/2023 5:30,-40.506133,148.791923,77,27,MOW,Jackass Morwong,
IN2023_V05_218,1,196,2,37377002,Cheilodactylidae,Nemadactylus douglasii,Grey Morwong,,T,2,0,0,196,FL,180,2,196,,,,S2.3,McKenna semi V-wing fish trawl,25/07/2023 5:03,-40.506113,148.820156,127,25/07/2023 5:30,-40.506133,148.791923,77,27,,,
IN2023_V05_218,1,498,2,37015024,Pentanchidae,Asymbolus rubiginosus,Orange Spotted Catshark,,T,2,1,1,498,TL,440,2,498,,,,S2.3,McKenna semi V-wing fish trawl,25/07/2023 5:03,-40.506113,148.820156,127,25/07/2023 5:30,-40.506133,148.791923,77,27,,,
IN2023_V05_218,1,169207,477,37445006,Centrolophidae,Seriolella punctata,Silver Warehou,,T,477,0,0,169207,FL,333,100,35501,133706,169207,477,S2.3,McKenna semi V-wing fish trawl,25/07/2023 5:03,-40.506113,148.820156,127,25/07/2023 5:30,-40.506133,148.791923,77,27,TRS,Silver Warehou,
IN2023_V05_218,1,7556,6,37031005,Rajidae,Dentiraja confusa,Longnose Skate,,T,6,0,8,7556,TL,576,6,7556,,,,S2.3,McKenna semi V-wing fish trawl,25/07/2023 5:03,-40.506113,148.820156,127,25/07/2023 5:30,-40.506133,148.791923,77,27,,,
IN2023_V05_218,1,1078,3,37038002,Urolophidae,Urolophus cruciatus,Banded Stingaree,,T,3,0,1,1078,TL,319,3,1078,,,,S2.3,McKenna semi V-wing fish trawl,25/07/2023 5:03,-40.506113,148.820156,127,25/07/2023 5:30,-40.506133,148.791923,77,27,,,
IN2023_V05_218,1,1670,33,37120001,Paraulopidae,Paraulopus nigripinnis,Blacktip Cucumberfish,,T,33,0,0,1670,SL,194,33,1670,,,,S2.3,McKenna semi V-wing fish trawl,25/07/2023 5:03,-40.506113,148.820156,127,25/07/2023 5:30,-40.506133,148.791923,77,27,,,
IN2023_V05_218,1,4158,9,37296001,Platycephalidae,Platycephalus richardsoni,Tiger Flathead,,T,9,0,0,4158,FL,453,9,4158,,,,S2.3,McKenna semi V-wing fish trawl,25/07/2023 5:03,-40.506113,148.820156,127,25/07/2023 5:30,-40.506133,148.791923,77,27,FLT,Flathead,
IN2023_V05_218,1,44060,36,37038001,Urolophidae,Urolophus bucculentus,Sandyback Stingaree,,T,36,0,0,44060,TL,715,36,44060,,,,S2.3,McKenna semi V-wing fish trawl,25/07/2023 5:03,-40.506113,148.820156,127,25/07/2023 5:30,-40.506133,148.791923,77,27,,,
IN2023_V05_218,1,302,1,37441001,Scombridae,Scomber australasicus,Blue Mackerel,,T,1,0,1,302,FL,307,1,302,,,,S2.3,McKenna semi V-wing fish trawl,25/07/2023 5:03,-40.506113,148.820156,127,25/07/2023 5:30,-40.506133,148.791923,77,27,,,
IN2023_V05_218,1,980,5,37020006,Squalidae,Squalus megalops,Spikey Dogfish,,T,5,0,0,980,TL,340,5,980,,,,S2.3,McKenna semi V-wing fish trawl,25/07/2023 5:03,-40.506113,148.820156,127,25/07/2023 5:30,-40.506133,148.791923,77,27,,,
IN2023_V05_218,1,3126,10,37439001,Gempylidae,Thyrsites atun,Barracouta,,T,10,1,0,3126,FL,451,10,3126,,,,S2.3,McKenna semi V-wing fish trawl,25/07/2023 5:03,-40.506113,148.820156,127,25/07/2023 5:30,-40.506133,148.791923,77,27,,,
IN2023_V05_218,1,24201,88,37038004,Urolophidae,Urolophus paucimaculatus,Sparsely-spotted Stingaree,,T,88,0,0,24201,TL,377,50,13781,10420,24201,88,S2.3,McKenna semi V-wing fish trawl,25/07/2023 5:03,-40.506113,148.820156,127,25/07/2023 5:30,-40.506133,148.791923,77,27,,,
IN2023_V05_218,1,52,1,37038903,Urolophidae,Urolophus spp.,,,T,1,0,1,52,TL,150,1,52,,,,S2.3,McKenna semi V-wing fish trawl,25/07/2023 5:03,-40.506113,148.820156,127,25/07/2023 5:30,-40.506133,148.791923,77,27,,,
IN2023_V05_218,1,206,13,37038903,Urolophidae,Urolophus spp.,,,T,13,0,0,206,TL,133,13,206,,,,S2.3,McKenna semi V-wing fish trawl,25/07/2023 5:03,-40.506113,148.820156,127,25/07/2023 5:30,-40.506133,148.791923,77,27,,,
IN2023_V05_218,1,212,1,37264004,Zeidae,Zeus faber,John Dory,,T,1,0,0,212,FL,239,1,212,,,,S2.3,McKenna semi V-wing fish trawl,25/07/2023 5:03,-40.506113,148.820156,127,25/07/2023 5:30,-40.506133,148.791923,77,27,DOJ,John Dory,
IN2023_V05_218,1,168,5,37287001,Sebastidae,Helicolenus percoides,Reef Ocean Perch,,T,5,0,3,168,FL,242,5,168,,,,S2.3,McKenna semi V-wing fish trawl,25/07/2023 5:03,-40.506113,148.820156,127,25/07/2023 5:30,-40.506133,148.791923,77,27,REG,Ocean Perch,
IN2023_V05_218,1,202,1,37017001,Triakidae,Mustelus antarcticus,Gummy Shark,,T,1,0,0,202,TL,463,1,202,,,,S2.3,McKenna semi V-wing fish trawl,25/07/2023 5:03,-40.506113,148.820156,127,25/07/2023 5:30,-40.506133,148.791923,77,27,SHG,Gummy Shark,
IN2023_V05_218,1,160,14,37264005,Cyttidae,Cyttus novaezealandiae,New Zealand Dory,,T,14,0,0,160,FL,98,14,160,,,,S2.3,McKenna semi V-wing fish trawl,25/07/2023 5:03,-40.506113,148.820156,127,25/07/2023 5:30,-40.506133,148.791923,77,27,,,
IN2023_V05_218,1,1198,6,37031009,Arhynchobatidae,Pavoraja nitida,Peacock Skate,,T,6,3,3,1198,TL,352,6,1198,,,,S2.3,McKenna semi V-wing fish trawl,25/07/2023 5:03,-40.506113,148.820156,127,25/07/2023 5:30,-40.506133,148.791923,77,27,,,
IN2023_V05_218,1,20620,52,37038007,Urolophidae,Urolophus viridis,Greenback Stingaree,,T,52,0,2,20620,TL,482,50,19769,851,20620,52,S2.3,McKenna semi V-wing fish trawl,25/07/2023 5:03,-40.506113,148.820156,127,25/07/2023 5:30,-40.506133,148.791923,77,27,,,
IN2023_V05_218,1,1940,1,37038014,Urolophidae,Trygonoptera imitata,Eastern Shovelnose Stingaree,,T,1,0,1,1940,TL,517,1,1940,,,,S2.3,McKenna semi V-wing fish trawl,25/07/2023 5:03,-40.506113,148.820156,127,25/07/2023 5:30,-40.506133,148.791923,77,27,,,
IN2023_V05_218,1,180,1,37367002,Pentacerotidae,Paristiopterus labiosus,Giant Boarfish,,T,1,0,1,180,FL,214,1,180,,,,S2.3,McKenna semi V-wing fish trawl,25/07/2023 5:03,-40.506113,148.820156,127,25/07/2023 5:30,-40.506133,148.791923,77,27,,,
IN2023_V05_218,1,1026,5,37288006,Triglidae,Pterygotrigla polyommata,Latchet,,T,5,0,0,1026,FL,305,5,1026,,,,S2.3,McKenna semi V-wing fish trawl,25/07/2023 5:03,-40.506113,148.820156,127,25/07/2023 5:30,-40.506133,148.791923,77,27,LAT,Latchet,of interest but not Quota
IN2023_V05_218,1,852,4,37028002,Narcinidae,Narcinops tasmaniensis,Tasmanian Numbfish,,T,4,0,0,852,TL,341,4,852,,,,S2.3,McKenna semi V-wing fish trawl,25/07/2023 5:03,-40.506113,148.820156,127,25/07/2023 5:30,-40.506133,148.791923,77,27,,,
IN2023_V05_218,1,8020,2,37007001,Heterodontidae,Heterodontus portusjacksoni,Port Jackson Shark,,T,2,0,0,8020,TL,940,2,8020,,,,S2.3,McKenna semi V-wing fish trawl,25/07/2023 5:03,-40.506113,148.820156,127,25/07/2023 5:30,-40.506133,148.791923,77,27,,,
IN2023_V05_218,1,3500,3,37023002,Pristiophoridae,Pristiophorus cirratus,Common Sawshark,,T,3,0,0,3500,TL,965,3,3500,,,,S2.3,McKenna semi V-wing fish trawl,25/07/2023 5:03,-40.506113,148.820156,127,25/07/2023 5:30,-40.506133,148.791923,77,27,SHWF,Sawshark,
IN2023_V05_218,1,42960,14,37038001,Urolophidae,Urolophus bucculentus,Sandyback Stingaree,,T,14,0,0,42960,TL,790,14,42960,,,,S2.3,McKenna semi V-wing fish trawl,25/07/2023 5:03,-40.506113,148.820156,127,25/07/2023 5:30,-40.506133,148.791923,77,27,,,
IN2023_V05_218,1,260,1,37015024,Pentanchidae,Asymbolus rubiginosus,Orange Spotted Catshark,,T,1,,,260,TL,440,1,260,,,,S2.3,McKenna semi V-wing fish trawl,25/07/2023 5:03,-40.506113,148.820156,127,25/07/2023 5:30,-40.506133,148.791923,77,27,,,
IN2023_V05_218,1,1360,2,37031005,Rajidae,Dentiraja confusa,Longnose Skate,,T,2,0,0,1360,TL,555,2,1360,,,,S2.3,McKenna semi V-wing fish trawl,25/07/2023 5:03,-40.506113,148.820156,127,25/07/2023 5:30,-40.506133,148.791923,77,27,,,
IN2023_V05_218,1,5300,2,37038014,Urolophidae,Trygonoptera imitata,Eastern Shovelnose Stingaree,,T,2,0,0,5300,TL,706,2,5300,,,,S2.3,McKenna semi V-wing fish trawl,25/07/2023 5:03,-40.506113,148.820156,127,25/07/2023 5:30,-40.506133,148.791923,77,27,,,
IN2023_V05_218,1,400,2,37020006,Squalidae,Squalus megalops,Spikey Dogfish,,T,2,0,0,400,TL,343,2,400,,,,S2.3,McKenna semi V-wing fish trawl,25/07/2023 5:03,-40.506113,148.820156,127,25/07/2023 5:30,-40.506133,148.791923,77,27,,,
IN2023_V05_206,1,108,2,37288008,Triglidae,Lepidotrigla mulhalli,Roundsnout Gurnard,,T,2,1,1,108,FL,164,2,108,,,,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,,,
IN2023_V05_206,1,2872,24,37288003,Triglidae,Lepidotrigla vanessa,Butterfly Gurnard,,T,24,0,0,2872,FL,240,24,2872,,,,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,,,
IN2023_V05_206,1,678,13,37367005,Pentacerotidae,Zanclistius elevatus,Blackspot Boarfish,,T,13,2,0,678,FL,172,13,678,,,,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,,,
IN2023_V05_206,1,2210,45,37120001,Paraulopidae,Paraulopus nigripinnis,Blacktip Cucumberfish,,T,45,0,0,2210,SL,225,45,2210,,,,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,,,
IN2023_V05_206,1,1821,110,37279002,Centriscidae: Macroramphosinae,Macroramphosus scolopax,Common Bellowsfish,,T,110,0,0,1821,FL,140,50,824,997,1821,110,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,,,
IN2023_V05_206,1,70776,409,37439001,Gempylidae,Thyrsites atun,Barracouta,,T,409,0,0,70776,FL,415,50,8656,62120,70776,409,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,,,
IN2023_V05_206,1,21675,300,37287001,Sebastidae,Helicolenus percoides,Reef Ocean Perch,,T,300,0,0,21675,FL,226,100,7235,14440,21675,300,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,REG,Ocean Perch,
IN2023_V05_206,1,16119,82,37296001,Platycephalidae,Platycephalus richardsoni,Tiger Flathead,,T,82,0,0,16119,FL,439,82,16119,,,,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,FLT,Flathead,
IN2023_V05_206,1,2016,8,37264002,Cyttidae,Cyttus australis,Silver Dory,,T,8,2,1,2016,FL,482,8,2016,,,,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,,,
IN2023_V05_206,1,800,39,37337002,Carangidae,Trachurus declivis,Common Jack Mackerel,,T,39,0,0,800,FL,219,39,800,,,,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,HMG,Jack Mackerel,
IN2023_V05_206,1,2082,9,37400001,Uranoscopidae,Xenocephalus armatus,Bulldog Stargazer,,T,9,0,0,2082,FL,344,9,2082,,,,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,,,
IN2023_V05_206,1,4574,118,37288007,Triglidae,Lepidotrigla modesta,Cocky Gurnard,,T,118,0,0,4574,FL,214,100,3867,707,4574,118,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,,,
IN2023_V05_206,1,326,3,37445006,Centrolophidae,Seriolella punctata,Silver Warehou,,T,3,0,0,326,FL,222,3,326,,,,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,TRS,Silver Warehou,
IN2023_V05_206,1,34,1,37337003,Carangidae,Trachurus novaezelandiae,Yellowtail Scad,,T,1,0,0,34,FL,155,1,34,,,,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,,,
IN2023_V05_206,1,956,6,37465005,Monacanthidae,Meuschenia scaber,Velvet Leatherjacket,,T,6,0,0,956,FL,222,6,956,,,,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,,,
IN2023_V05_206,1,192,1,37015001,Scyliorhinidae,Cephaloscyllium laticeps,Draughtboard Shark,,T,1,0,1,192,TL,308,1,192,,,,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,,,
IN2023_V05_206,1,220,2,37465006,Monacanthidae,Nelusetta ayraud,Ocean Jacket,,T,2,1,1,220,FL,218,2,220,,,,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,JAC,Ocean Jackets,of interest but not Quota
IN2023_V05_206,1,915,1,37031005,Rajidae,Dentiraja confusa,Longnose Skate,,T,1,0,1,915,TL,489,1,915,,,,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,,,
IN2023_V05_206,1,14,1,37337062,Carangidae,Pseudocaranx georgianus,Silver Trevally,,T,1,0,1,14,FL,105,1,14,,,,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,TRE,Silver Trevally,
IN2023_V05_206,1,62,1,37390001,Pinguipedidae,Parapercis allporti,Barred Grubfish,,T,1,0,0,62,FL,177,1,62,,,,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,,,
IN2023_V05_206,1,12562,34,37264004,Zeidae,Zeus faber,John Dory,,T,34,0,0,12562,FL,405,34,12562,,,,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,DOJ,John Dory,
IN2023_V05_206,1,40,4,37097001,Argentinidae,Argentina australiae,Silverside,,T,4,2,2,40,FL,133,4,40,,,,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,,,
IN2023_V05_206,1,2265,1,37367003,Pentacerotidae,Pentaceropsis recurvirostris,Longsnout Boarfish,,T,1,0,1,2265,FL,460,1,2265,,,,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,,,
IN2023_V05_206,1,22913,55,37287005,Neosebastidae,Neosebastes scorpaenoides,Common Gurnard Perch,,T,55,0,0,22913,FL,384,50,20823,2090,22913,55,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,,,
IN2023_V05_206,1,54,2,37282029,Syngnathidae,Solegnathus spinosissimus,Spiny Pipehorse,,T,2,1,1,54,FL,304,2,54,,,,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,,,
IN2023_V05_206,1,332,4,37288006,Triglidae,Pterygotrigla polyommata,Latchet,,T,4,0,0,332,FL,195,4,332,,,,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,LAT,Latchet,of interest but not Quota
IN2023_V05_206,1,314,4,37377002,Cheilodactylidae,Nemadactylus douglasii,Grey Morwong,,T,4,0,0,314,FL,195,4,314,,,,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,,,
IN2023_V05_206,1,194,1,37367002,Pentacerotidae,Paristiopterus labiosus,Giant Boarfish,,T,1,0,0,194,FL,208,1,194,,,,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,,,
IN2023_V05_206,1,742,37,37345001,Emmelichthyidae,Emmelichthys nitidus,Redbait,,T,37,3,3,742,FL,157,37,742,,,,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,,,
IN2023_V05_206,1,4259,43,37465037,Monacanthidae,Thamnaconus degeni,Bluefin Leatherjacket,,T,43,0,0,4259,FL,214,43,4259,,,,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,,,
IN2023_V05_206,1,1228,3,37469002,Diodontidae,Allomycterus pilatus,Australian Burrfish,,T,3,1,,1228,FL,210,3,1228,,,,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,,,
IN2023_V05_206,1,1328,1,37224916,Moridae,Pseudophycis spp.,,,T,1,0,1,1328,FL,451,1,1328,,,,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,,,
IN2023_V05_206,1,1481,168,37264005,Cyttidae,Cyttus novaezealandiae,New Zealand Dory,,T,168,0,0,1481,FL,126,50,442,1039,1481,168,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,,,
IN2023_V05_206,1,0,7,37282029,Syngnathidae,Solegnathus spinosissimus,Spiny Pipehorse,,T,7,0,0,,FL,315,7,,,,,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,,,
IN2023_V05_206,1,6940,11,37015001,Scyliorhinidae,Cephaloscyllium laticeps,Draughtboard Shark,,T,11,0,0,6940,TL,570,11,6940,,,,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,,,
IN2023_V05_206,1,360,1,37020006,Squalidae,Squalus megalops,Spikey Dogfish,,T,1,0,0,360,TL,420,1,360,,,,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,,,
IN2023_V05_206,1,880,3,37015024,Pentanchidae,Asymbolus rubiginosus,Orange Spotted Catshark,,T,3,0,0,880,TL,460,3,880,,,,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,,,
IN2023_V05_206,1,19080,17,37031005,Rajidae,Dentiraja confusa,Longnose Skate,,T,17,0,0,19080,TL,565,17,19080,,,,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,,,
IN2023_V05_206,1,776,1,37024001,Squatinidae,Squatina australis,Australian Angelshark,,T,1,0,0,776,TL,940,1,776,,,,S3.1,McKenna semi V-wing fish trawl,24/07/2023 4:21,-41.051634,148.502623,103,24/07/2023 4:54,-41.04723,148.464229,92,33,,,
IN2023_V05_203,1,9052,31,37264004,Zeidae,Zeus faber,John Dory,,T,31,0,1,9052,FL,379,31,9052,,,,S3.2,McKenna semi V-wing fish trawl,24/07/2023 0:04,-41.061126,148.470111,94,24/07/2023 0:35,-41.058094,148.437335,82,30,DOJ,John Dory,
IN2023_V05_203,1,13059,72,37296001,Platycephalidae,Platycephalus richardsoni,Tiger Flathead,,T,72,0,0,13059,FL,398,72,13059,,,,S3.2,McKenna semi V-wing fish trawl,24/07/2023 0:04,-41.061126,148.470111,94,24/07/2023 0:35,-41.058094,148.437335,82,30,FLT,Flathead,
IN2023_V05_203,1,1162,1,37031005,Rajidae,Dentiraja confusa,Longnose Skate,,T,1,1,0,1162,TL,518,1,1162,,,,S3.2,McKenna semi V-wing fish trawl,24/07/2023 0:04,-41.061126,148.470111,94,24/07/2023 0:35,-41.058094,148.437335,82,30,,,
IN2023_V05_203,1,890,1,37400018,Uranoscopidae,Kathetostoma canaster,Speckled Stargazer,,T,1,0,1,890,FL,372,1,890,,,,S3.2,McKenna semi V-wing fish trawl,24/07/2023 0:04,-41.061126,148.470111,94,24/07/2023 0:35,-41.058094,148.437335,82,30,,,
IN2023_V05_203,1,78,1,37288006,Triglidae,Pterygotrigla polyommata,Latchet,,T,1,0,0,78,FL,185,1,78,,,,S3.2,McKenna semi V-wing fish trawl,24/07/2023 0:04,-41.061126,148.470111,94,24/07/2023 0:35,-41.058094,148.437335,82,30,LAT,Latchet,of interest but not Quota
IN2023_V05_203,1,196,1,37015024,Pentanchidae,Asymbolus rubiginosus,Orange Spotted Catshark,,T,1,1,0,196,TL,423,1,196,,,,S3.2,McKenna semi V-wing fish trawl,24/07/2023 0:04,-41.061126,148.470111,94,24/07/2023 0:35,-41.058094,148.437335,82,30,,,
IN2023_V05_203,1,122,2,37264002,Cyttidae,Cyttus australis,Silver Dory,,T,2,0,0,122,FL,154,2,122,,,,S3.2,McKenna semi V-wing fish trawl,24/07/2023 0:04,-41.061126,148.470111,94,24/07/2023 0:35,-41.058094,148.437335,82,30,,,
IN2023_V05_203,1,58,1,37377002,Cheilodactylidae,Nemadactylus douglasii,Grey Morwong,,T,1,0,0,58,FL,140,1,58,,,,S3.2,McKenna semi V-wing fish trawl,24/07/2023 0:04,-41.061126,148.470111,94,24/07/2023 0:35,-41.058094,148.437335,82,30,,,
IN2023_V05_203,1,30,2,37282029,Syngnathidae,Solegnathus spinosissimus,Spiny Pipehorse,,T,2,1,1,30,FL,332,2,30,,,,S3.2,McKenna semi V-wing fish trawl,24/07/2023 0:04,-41.061126,148.470111,94,24/07/2023 0:35,-41.058094,148.437335,82,30,,,
IN2023_V05_203,1,1124,12,37445006,Centrolophidae,Seriolella punctata,Silver Warehou,,T,12,0,0,1124,FL,217,12,1124,,,,S3.2,McKenna semi V-wing fish trawl,24/07/2023 0:04,-41.061126,148.470111,94,24/07/2023 0:35,-41.058094,148.437335,82,30,TRS,Silver Warehou,
IN2023_V05_203,1,16313,339,37287001,Sebastidae,Helicolenus percoides,Reef Ocean Perch,,T,339,0,0,16313,FL,207,100,4813,11500,16313,339,S3.2,McKenna semi V-wing fish trawl,24/07/2023 0:04,-41.061126,148.470111,94,24/07/2023 0:35,-41.058094,148.437335,82,30,REG,Ocean Perch,
IN2023_V05_203,1,564,34,37279002,Centriscidae: Macroramphosinae,Macroramphosus scolopax,Common Bellowsfish,,T,34,0,0,564,FL,145,34,564,,,,S3.2,McKenna semi V-wing fish trawl,24/07/2023 0:04,-41.061126,148.470111,94,24/07/2023 0:35,-41.058094,148.437335,82,30,,,
IN2023_V05_203,1,1082,11,37465037,Monacanthidae,Thamnaconus degeni,Bluefin Leatherjacket,,T,11,0,0,1082,FL,206,11,1082,,,,S3.2,McKenna semi V-wing fish trawl,24/07/2023 0:04,-41.061126,148.470111,94,24/07/2023 0:35,-41.058094,148.437335,82,30,,,
IN2023_V05_203,1,160,4,37015001,Scyliorhinidae,Cephaloscyllium laticeps,Draughtboard Shark,egg case,T,4,1,3,160,,,0,,,,,S3.2,McKenna semi V-wing fish trawl,24/07/2023 0:04,-41.061126,148.470111,94,24/07/2023 0:35,-41.058094,148.437335,82,30,,,
IN2023_V05_203,1,2,1,37224903,Moridae,Moridae,morid cods  ,,T,1,0,1,2,FL,64,1,2,,,,S3.2,McKenna semi V-wing fish trawl,24/07/2023 0:04,-41.061126,148.470111,94,24/07/2023 0:35,-41.058094,148.437335,82,30,,,
IN2023_V05_203,1,134,1,37028002,Narcinidae,Narcinops tasmaniensis,Tasmanian Numbfish,,T,1,0,0,134,TL,256,1,134,,,,S3.2,McKenna semi V-wing fish trawl,24/07/2023 0:04,-41.061126,148.470111,94,24/07/2023 0:35,-41.058094,148.437335,82,30,,,
IN2023_V05_203,1,570,2,37020006,Squalidae,Squalus megalops,Spikey Dogfish,,T,2,1,1,570,TL,417,2,570,,,,S3.2,McKenna semi V-wing fish trawl,24/07/2023 0:04,-41.061126,148.470111,94,24/07/2023 0:35,-41.058094,148.437335,82,30,,,
IN2023_V05_203,1,2307,79,37288007,Triglidae,Lepidotrigla modesta,Cocky Gurnard,,T,79,0,0,2307,FL,161,79,2307,,,,S3.2,McKenna semi V-wing fish trawl,24/07/2023 0:04,-41.061126,148.470111,94,24/07/2023 0:35,-41.058094,148.437335,82,30,,,
