SPCODE,OTU_NAME,COUNT,WT_G,T_FIELD,OPER_ID,VOYAGE_ID,SITE_ID,VYG_OPN_NO,SPECIES_BARCODE,FISH_NO,LENGTH_MM,WEIGHT_G,LENGTH_CODE,SEX_CODE,TISSUE,BIOLOGICALS_COMMENTS,FISH_COMMENTS,DISSECTED_AT_SEA_Y_N,
37038002,(null),4,2480,T,244,IN2023_V05,S6.1,244,10072182,1,345,579,TL,F,10085968,(null),(null),Y,
37038002,(null),4,2480,T,244,IN2023_V05,S6.1,244,10072182,2,341,734,TL,F,10085935,(null),(null),Y,
37038002,(null),4,2480,T,244,IN2023_V05,S6.1,244,10072182,3,387,850,TL,F,10085965,(null),(null),Y,
37038002,(null),4,2480,T,244,IN2023_V05,S6.1,244,10072182,4,283,317,TL,F,10085906,(null),(null),Y,
37296001,(null),2,1130,T,247,IN2023_V05,S6.5,247,10072178,1,418,564,FL,(null),10085957,(null),(null),Y,
37296001,(null),2,1130,T,247,IN2023_V05,S6.5,247,10072178,2,414,566,FL,(null),10085923,(null),(null),Y,
37445006,(null),2,948,T,247,IN2023_V05,S6.5,247,10072179,1,326,494,FL,(null),10085984,(null),(null),Y,
37445006,(null),2,948,T,247,IN2023_V05,S6.5,247,10072179,2,315,454,FL,(null),10085893,(null),(null),Y,
37439002,(null),4,1584,T,247,IN2023_V05,S6.5,247,10072203,1,547,1158,FL,(null),10085949,(null),(null),Y,
37439002,(null),4,1584,T,247,IN2023_V05,S6.5,247,10072203,2,270,142,FL,(null),10085976,(null),(null),Y,
37439002,(null),4,1584,T,247,IN2023_V05,S6.5,247,10072203,3,288,152,FL,(null),10085986,(null),(null),Y,
37228002,(null),22,26306,T,247,IN2023_V05,S6.5,247,10072206,1,652,1452,FL,(null),10085961,(null),(null),Y,
37228002,(null),22,26306,T,247,IN2023_V05,S6.5,247,10072206,2,505,585,FL,(null),10085889,(null),(null),Y,
37228002,(null),22,26306,T,247,IN2023_V05,S6.5,247,10072206,3,457,508,FL,(null),10085963,(null),(null),Y,
37228002,(null),22,26306,T,247,IN2023_V05,S6.5,247,10072206,4,630,1227,FL,(null),10085930,(null),(null),Y,
37228002,(null),22,26306,T,247,IN2023_V05,S6.5,247,10072206,5,509,653,FL,(null),10085993,(null),(null),Y,
37228002,(null),22,26306,T,247,IN2023_V05,S6.5,247,10072206,6,491,594,FL,(null),10085988,(null),(null),Y,
37228002,(null),22,26306,T,247,IN2023_V05,S6.5,247,10072206,7,623,1252,FL,(null),10085931,(null),(null),Y,
37228002,(null),22,26306,T,247,IN2023_V05,S6.5,247,10072206,8,828,3220,FL,(null),10085899,(null),(null),Y,
37228002,(null),22,26306,T,247,IN2023_V05,S6.5,247,10072206,9,739,2075,FL,(null),10085989,(null),(null),Y,
37228002,(null),22,26306,T,247,IN2023_V05,S6.5,247,10072206,10,601,1123,FL,(null),10085979,(null),(null),Y,
37296001,(null),82,16119,T,206,IN2023_V05,S3.1,206,10071877,3,342,306,FL,(null),10085288,(null),(null),Y,
37296001,(null),82,16119,T,206,IN2023_V05,S3.1,206,10071877,4,356,312,FL,(null),10085229,(null),(null),Y,
37296001,(null),82,16119,T,206,IN2023_V05,S3.1,206,10071877,5,206,48,FL,(null),10085286,(null),(null),Y,
37296001,(null),82,16119,T,206,IN2023_V05,S3.1,206,10071877,6,256,102,FL,(null),10085226,(null),(null),Y,
37296001,(null),82,16119,T,206,IN2023_V05,S3.1,206,10071877,7,251,92,FL,(null),10085075,(null),(null),Y,
37296001,(null),82,16119,T,206,IN2023_V05,S3.1,206,10071877,8,240,88,FL,(null),10085041,(null),(null),Y,
37296001,(null),82,16119,T,206,IN2023_V05,S3.1,206,10071877,9,324,230,FL,(null),10084981,(null),(null),Y,
37296001,(null),82,16119,T,206,IN2023_V05,S3.1,206,10071877,10,298,176,FL,(null),10085070,(null),(null),Y,
37264002,(null),8,2016,T,206,IN2023_V05,S3.1,206,10071868,1,158,69,FL,(null),10085015,(null),(null),Y,
37264002,(null),8,2016,T,206,IN2023_V05,S3.1,206,10071868,2,132,39,FL,(null),10084982,(null),(null),Y,
37264002,(null),8,2016,T,206,IN2023_V05,S3.1,206,10071868,3,120,29,FL,(null),10085234,(null),(null),Y,
37264002,(null),8,2016,T,206,IN2023_V05,S3.1,206,10071868,4,131,42,FL,(null),10085237,(null),(null),Y,
37264002,(null),8,2016,T,206,IN2023_V05,S3.1,206,10071868,5,131,43,FL,(null),10085263,(null),(null),Y,
37287001,(null),300,21675,T,206,IN2023_V05,S3.1,206,10071867,1,108,23,FL,(null),,whole fish,(null),Y,
37287001,(null),300,21675,T,206,IN2023_V05,S3.1,206,10071867,2,139,58,FL,(null),10085297,(null),(null),Y,
37287001,(null),300,21675,T,206,IN2023_V05,S3.1,206,10071867,3,154,75,FL,(null),10085294,(null),(null),Y,
37287001,(null),300,21675,T,206,IN2023_V05,S3.1,206,10071867,4,157,80,FL,(null),10085239,(null),(null),Y,
37287001,(null),300,21675,T,206,IN2023_V05,S3.1,206,10071867,5,164,85,FL,(null),10085302,(null),(null),Y,
37287001,(null),300,21675,T,206,IN2023_V05,S3.1,206,10071867,6,193,153,FL,(null),10085295,(null),(null),Y,
37287001,(null),300,21675,T,206,IN2023_V05,S3.1,206,10071867,7,196,140,FL,(null),10085232,(null),(null),Y,
37287001,(null),300,21675,T,206,IN2023_V05,S3.1,206,10071867,8,186,121,FL,(null),10085299,(null),(null),Y,
37287001,(null),300,21675,T,206,IN2023_V05,S3.1,206,10071867,9,158,83,FL,(null),10085300,(null),(null),Y,
37287001,(null),300,21675,T,206,IN2023_V05,S3.1,206,10071867,10,182,112,FL,(null),10085303,(null),(null),Y,
37445006,(null),3,326,T,206,IN2023_V05,S3.1,206,10071879,1,203,96,FL,(null),10085240,(null),(null),Y,
37445006,(null),3,326,T,206,IN2023_V05,S3.1,206,10071879,2,216,90,FL,(null),10085271,(null),(null),Y,
37445006,(null),3,326,T,206,IN2023_V05,S3.1,206,10071879,3,222,140,FL,(null),10085250,(null),(null),Y,
37264004,(null),34,12562,T,206,IN2023_V05,S3.1,206,10071886,1,200,140,FL,(null),,(null),(null),Y,
37264004,(null),34,12562,T,206,IN2023_V05,S3.1,206,10071886,2,180,102,FL,(null),,(null),(null),Y,
37264004,(null),34,12562,T,206,IN2023_V05,S3.1,206,10071886,3,234,230,FL,(null),,(null),(null),Y,
37264004,(null),34,12562,T,206,IN2023_V05,S3.1,206,10071886,4,301,484,FL,(null),,(null),(null),Y,
37264004,(null),34,12562,T,206,IN2023_V05,S3.1,206,10071886,5,332,610,FL,(null),,(null),(null),Y,
37264004,(null),34,12562,T,206,IN2023_V05,S3.1,206,10071886,6,273,342,FL,(null),,(null),(null),Y,
37264004,(null),34,12562,T,206,IN2023_V05,S3.1,206,10071886,7,112,22,FL,(null),,(null),(null),Y,
37264004,(null),34,12562,T,206,IN2023_V05,S3.1,206,10071886,8,152,66,FL,(null),,(null),(null),Y,
37264004,(null),34,12562,T,206,IN2023_V05,S3.1,206,10071886,9,95,16,FL,(null),,(null),(null),Y,
37264004,(null),34,12562,T,206,IN2023_V05,S3.1,206,10071886,10,356,808,FL,(null),,(null),(null),Y,
37377003,(null),17,6390,T,214,IN2023_V05,S2.1,214,10071909,1,285,382,FL,(null),10085246,(null),(null),Y,
37377003,(null),17,6390,T,214,IN2023_V05,S2.1,214,10071909,2,299,426,FL,(null),10085308,(null),(null),Y,
37377003,(null),17,6390,T,214,IN2023_V05,S2.1,214,10071909,3,261,304,FL,(null),10085248,(null),(null),Y,
37377003,(null),17,6390,T,214,IN2023_V05,S2.1,214,10071909,4,274,374,FL,(null),10085279,(null),(null),Y,
37377003,(null),17,6390,T,214,IN2023_V05,S2.1,214,10071909,5,244,260,FL,(null),10085205,(null),(null),Y,
37377003,(null),17,6390,T,214,IN2023_V05,S2.1,214,10071909,6,300,376,FL,(null),10085145,(null),(null),Y,
37377003,(null),17,6390,T,214,IN2023_V05,S2.1,214,10071909,7,307,418,FL,(null),10085112,(null),(null),Y,
37377003,(null),17,6390,T,214,IN2023_V05,S2.1,214,10071909,8,338,580,FL,(null),10085128,(null),(null),Y,
37377003,(null),17,6390,T,214,IN2023_V05,S2.1,214,10071909,9,254,256,FL,(null),10085393,(null),(null),Y,
37377003,(null),17,6390,T,214,IN2023_V05,S2.1,214,10071909,10,285,376,FL,(null),10085142,(null),(null),Y,
37038004,(null),74,20227,T,214,IN2023_V05,S2.1,214,10071900,1,256,152,TL,M,10085399,(null),(null),Y,
37038004,(null),74,20227,T,214,IN2023_V05,S2.1,214,10071900,2,372,458,TL,F,10085367,(null),(null),Y,
37038004,(null),74,20227,T,214,IN2023_V05,S2.1,214,10071900,3,305,305,TL,F,10085394,2 pups,(null),Y,
37038004,(null),74,20227,T,214,IN2023_V05,S2.1,214,10071900,4,291,206,TL,F,,tissue sample lost in mixup,(null),Y,
37038004,(null),74,20227,T,214,IN2023_V05,S2.1,214,10071900,5,136,28,TL,F,,whole fish,(null),Y,
37038004,(null),74,20227,T,214,IN2023_V05,S2.1,214,10071900,6,306,265,TL,F,10085254,(null),(null),Y,
37038004,(null),74,20227,T,214,IN2023_V05,S2.1,214,10071900,7,312,278,TL,M,10085281,(null),(null),Y,
37038004,(null),74,20227,T,214,IN2023_V05,S2.1,214,10071900,8,279,187,TL,F,10085251,(null),(null),Y,
37038004,(null),74,20227,T,214,IN2023_V05,S2.1,214,10071900,9,352,461,TL,F,10085283,(null),(null),Y,
37038004,(null),74,20227,T,214,IN2023_V05,S2.1,214,10071900,10,278,174,TL,M,10085222,(null),(null),Y,
37038002,(null),14,3988,T,214,IN2023_V05,S2.1,214,10071910,1,336,518,TL,F,10083771,(null),(null),Y,
37038002,(null),14,3988,T,214,IN2023_V05,S2.1,214,10071910,2,262,236,TL,F,10085255,(null),(null),Y,
37038002,(null),14,3988,T,214,IN2023_V05,S2.1,214,10071910,3,316,462,TL,F,10083958,(null),(null),Y,
37038002,(null),14,3988,T,214,IN2023_V05,S2.1,214,10071910,4,239,204,TL,F,10083515,(null),(null),Y,
37038002,(null),14,3988,T,214,IN2023_V05,S2.1,214,10071910,5,318,462,TL,F,10085330,(null),(null),Y,
37038002,(null),14,3988,T,214,IN2023_V05,S2.1,214,10071910,6,282,282,TL,F,10085396,(null),(null),Y,
37038002,(null),14,3988,T,214,IN2023_V05,S2.1,214,10071910,7,257,222,TL,F,10085339,(null),(null),Y,
37038002,(null),14,3988,T,214,IN2023_V05,S2.1,214,10071910,8,237,202,TL,M,10085365,(null),(null),Y,
37038002,(null),14,3988,T,214,IN2023_V05,S2.1,214,10071910,9,238,178,TL,M,10085338,(null),(null),Y,
37038002,(null),14,3988,T,214,IN2023_V05,S2.1,214,10071910,10,264,256,TL,F,10085368,(null),(null),Y,
37264002,(null),8,596,T,214,IN2023_V05,S2.1,214,10071926,1,144,46,FL,(null),10083765,(null),(null),Y,
37264002,(null),8,596,T,214,IN2023_V05,S2.1,214,10071926,2,129,32,FL,(null),10083591,(null),(null),Y,
37264002,(null),8,596,T,214,IN2023_V05,S2.1,214,10071926,3,151,50,FL,(null),10083735,(null),(null),Y,
37264002,(null),8,596,T,214,IN2023_V05,S2.1,214,10071926,4,139,44,FL,(null),10084017,(null),(null),Y,
37445005,(null),8,1178,T,214,IN2023_V05,S2.1,214,10071945,1,198,134,FL,(null),10083713,(null),(null),Y,
37445005,(null),8,1178,T,214,IN2023_V05,S2.1,214,10071945,2,163,96,FL,(null),10084616,(null),(null),Y,
37445005,(null),8,1178,T,214,IN2023_V05,S2.1,214,10071945,3,212,142,FL,(null),10085059,(null),(null),Y,
37445005,(null),8,1178,T,214,IN2023_V05,S2.1,214,10071945,4,212,166,FL,(null),10084430,(null),(null),Y,
37038002,(null),7,2551,T,215,IN2023_V05,S2.2,215,10071956,1,367,609,TL,F,10084005,developing eggs,(null),Y,
37038002,(null),7,2551,T,215,IN2023_V05,S2.2,215,10071956,2,324,463,TL,F,10083942,(null),(null),Y,
37038002,(null),7,2551,T,215,IN2023_V05,S2.2,215,10071956,3,296,342,TL,F,10083972,(null),(null),Y,
37038002,(null),7,2551,T,215,IN2023_V05,S2.2,215,10071956,4,280,269,TL,F,10084002,(null),(null),Y,
37038002,(null),7,2551,T,215,IN2023_V05,S2.2,215,10071956,5,331,478,TL,F,10083973,(null),(null),Y,
37038002,(null),7,2551,T,215,IN2023_V05,S2.2,215,10071956,6,253,213,TL,M,10084013,(null),(null),Y,
37038002,(null),7,2551,T,215,IN2023_V05,S2.2,215,10071956,7,242,177,TL,M,10084043,(null),(null),Y,
37377003,(null),46,13488,T,215,IN2023_V05,S2.2,215,10071972,1,243,218,FL,(null),10083946,shot 2,(null),Y,
37377003,(null),46,13488,T,215,IN2023_V05,S2.2,215,10071972,2,298,418,FL,(null),10083544,(null),(null),Y,
37377003,(null),46,13488,T,215,IN2023_V05,S2.2,215,10071972,3,237,184,FL,(null),10084401,(null),(null),Y,
37377003,(null),46,13488,T,215,IN2023_V05,S2.2,215,10071972,4,229,212,FL,(null),10083484,(null),(null),Y,
37377003,(null),46,13488,T,215,IN2023_V05,S2.2,215,10071972,5,245,248,FL,(null),10084003,(null),(null),Y,
37377003,(null),46,13488,T,215,IN2023_V05,S2.2,215,10071972,6,296,442,FL,(null),10084490,(null),(null),Y,
37377003,(null),46,13488,T,215,IN2023_V05,S2.2,215,10071972,7,288,370,FL,(null),10084431,(null),(null),Y,
37377003,(null),46,13488,T,215,IN2023_V05,S2.2,215,10071972,8,253,276,FL,(null),10084589,(null),(null),Y,
37377003,(null),46,13488,T,215,IN2023_V05,S2.2,215,10071972,9,264,280,FL,(null),10082332,(null),(null),Y,
37377003,(null),46,13488,T,215,IN2023_V05,S2.2,215,10071972,10,296,390,FL,(null),10084584,(null),(null),Y,
37038004,(null),139,42862,T,215,IN2023_V05,S2.2,215,10071957,1,265,158,TL,M,10084618,(null),(null),Y,
37038004,(null),139,42862,T,215,IN2023_V05,S2.2,215,10071957,2,354,348,TL,F,10085079,small eggs,(null),Y,
37038004,(null),139,42862,T,215,IN2023_V05,S2.2,215,10071957,3,265,128,TL,M,10084619,(null),(null),Y,
37038004,(null),139,42862,T,215,IN2023_V05,S2.2,215,10071957,4,317,275,TL,F,10084045,1 pup,(null),Y,
37038004,(null),139,42862,T,215,IN2023_V05,S2.2,215,10071957,5,326,266,TL,F,10083802,developed egg,(null),Y,
37038004,(null),139,42862,T,215,IN2023_V05,S2.2,215,10071957,6,377,514,TL,F,10084012,(null),(null),Y,
37038004,(null),139,42862,T,215,IN2023_V05,S2.2,215,10071957,7,290,249,TL,F,10084042,2 pups,(null),Y,
37038004,(null),139,42862,T,215,IN2023_V05,S2.2,215,10071957,8,283,170,TL,M,10083954,(null),(null),Y,
37038004,(null),139,42862,T,215,IN2023_V05,S2.2,215,10071957,9,345,326,TL,F,10083951,pup,(null),Y,
37038004,(null),139,42862,T,215,IN2023_V05,S2.2,215,10071957,10,349,389,TL,F,10085063,(null),(null),Y,
37264002,(null),8,539,T,215,IN2023_V05,S2.2,215,10071966,1,152,50,FL,(null),10085093,(null),(null),Y,
37264002,(null),8,539,T,215,IN2023_V05,S2.2,215,10071966,2,141,39,FL,(null),10083742,(null),(null),Y,
37264002,(null),8,539,T,215,IN2023_V05,S2.2,215,10071966,3,158,49,FL,(null),10083800,(null),(null),Y,
37264002,(null),8,539,T,215,IN2023_V05,S2.2,215,10071966,4,167,66,FL,(null),10083740,(null),(null),Y,
37264002,(null),8,539,T,215,IN2023_V05,S2.2,215,10071966,5,185,97,FL,(null),10085089,(null),(null),Y,
37264002,(null),8,539,T,215,IN2023_V05,S2.2,215,10071966,6,182,88,FL,(null),10083768,(null),(null),Y,
37264002,(null),8,539,T,215,IN2023_V05,S2.2,215,10071966,7,134,38,FL,(null),10084399,(null),(null),Y,
37264002,(null),8,539,T,215,IN2023_V05,S2.2,215,10071966,8,176,112,FL,(null),10084554,(null),(null),Y,
37445005,(null),3,990,T,215,IN2023_V05,S2.2,215,10071970,1,237,238,FL,(null),,(null),(null),Y,
37445005,(null),3,990,T,215,IN2023_V05,S2.2,215,10071970,2,270,612,FL,(null),,(null),(null),Y,
37445005,(null),3,990,T,215,IN2023_V05,S2.2,215,10071970,3,202,140,FL,(null),,(null),(null),Y,
37465006,(null),6,640,T,215,IN2023_V05,S2.2,215,10071981,1,228,126,FL,(null),10085092,(null),(null),Y,
37465006,(null),6,640,T,215,IN2023_V05,S2.2,215,10071981,2,209,106,FL,(null),10085116,(null),(null),Y,
37465006,(null),6,640,T,215,IN2023_V05,S2.2,215,10071981,3,225,135,FL,(null),10084429,(null),(null),Y,
37465006,(null),6,640,T,215,IN2023_V05,S2.2,215,10071981,4,198,80,FL,(null),10084009,(null),(null),Y,
37465006,(null),6,640,T,215,IN2023_V05,S2.2,215,10071981,5,222,119,FL,(null),10083979,(null),(null),Y,
37465006,(null),6,640,T,215,IN2023_V05,S2.2,215,10071981,6,187,74,FL,(null),10083767,(null),(null),Y,
37377003,(null),1,376,T,218,IN2023_V05,S2.3,218,10072023,1,275,376,FL,(null),10083764,(null),(null),Y,
37038002,(null),3,1078,T,218,IN2023_V05,S2.3,218,10072026,1,315,466,TL,F,10083739,shot 3,(null),Y,
37038002,(null),3,1078,T,218,IN2023_V05,S2.3,218,10072026,2,319,414,TL,F,10083734,(null),(null),Y,
37296001,(null),9,4158,T,218,IN2023_V05,S2.3,218,10071993,1,452,814,FL,(null),10084994,(null),(null),Y,
37296001,(null),9,4158,T,218,IN2023_V05,S2.3,218,10071993,2,453,775,FL,(null),10085206,(null),(null),Y,
37296001,(null),9,4158,T,218,IN2023_V05,S2.3,218,10071993,3,268,130,FL,(null),10085001,(null),(null),Y,
37296001,(null),9,4158,T,218,IN2023_V05,S2.3,218,10071993,4,281,152,FL,(null),10085203,(null),(null),Y,
37296001,(null),9,4158,T,218,IN2023_V05,S2.3,218,10071993,5,363,396,FL,(null),10083737,(null),(null),Y,
37296001,(null),9,4158,T,218,IN2023_V05,S2.3,218,10071993,6,398,497,FL,(null),10084433,(null),(null),Y,
37296001,(null),9,4158,T,218,IN2023_V05,S2.3,218,10071993,7,374,437,FL,(null),10085174,(null),(null),Y,
37296001,(null),9,4158,T,218,IN2023_V05,S2.3,218,10071993,8,415,556,FL,(null),10083799,(null),(null),Y,
37296001,(null),9,4158,T,218,IN2023_V05,S2.3,218,10071993,9,384,401,FL,(null),10083704,(null),(null),Y,
37445006,(null),477,169207,T,218,IN2023_V05,S2.3,218,10072021,1,274,312,FL,(null),10084797,(null),(null),Y,
37445006,(null),477,169207,T,218,IN2023_V05,S2.3,218,10072021,2,304,414,FL,(null),10084436,(null),(null),Y,
37445006,(null),477,169207,T,218,IN2023_V05,S2.3,218,10072021,3,241,178,FL,(null),10084769,(null),(null),Y,
37445006,(null),477,169207,T,218,IN2023_V05,S2.3,218,10072021,4,246,184,FL,(null),10084567,(null),(null),Y,
37445006,(null),477,169207,T,218,IN2023_V05,S2.3,218,10072021,5,302,416,FL,(null),10084798,(null),(null),Y,
37445006,(null),477,169207,T,218,IN2023_V05,S2.3,218,10072021,6,262,264,FL,(null),10084518,(null),(null),Y,
37445006,(null),477,169207,T,218,IN2023_V05,S2.3,218,10072021,7,315,466,FL,(null),10084553,(null),(null),Y,
37445006,(null),477,169207,T,218,IN2023_V05,S2.3,218,10072021,8,300,386,FL,(null),10084611,(null),(null),Y,
37445006,(null),477,169207,T,218,IN2023_V05,S2.3,218,10072021,9,312,446,FL,(null),10085083,(null),(null),Y,
37445006,(null),477,169207,T,218,IN2023_V05,S2.3,218,10072021,10,304,460,FL,(null),10085216,(null),(null),Y,
37038001,(null),36,44060,T,218,IN2023_V05,S2.3,218,10071994,1,382,589,TL,M,10083762,(null),(null),Y,
37038001,(null),36,44060,T,218,IN2023_V05,S2.3,218,10071994,2,462,1269,TL,F,10084402,(null),(null),Y,
37038001,(null),36,44060,T,218,IN2023_V05,S2.3,218,10071994,3,529,1865,TL,F,10084582,(null),(null),Y,
37038001,(null),36,44060,T,218,IN2023_V05,S2.3,218,10071994,4,359,462,TL,M,10085053,(null),(null),Y,
37038001,(null),36,44060,T,218,IN2023_V05,S2.3,218,10071994,5,424,837,TL,F,10085091,(null),(null),Y,
37038001,(null),36,44060,T,218,IN2023_V05,S2.3,218,10071994,6,482,1383,TL,F,10085002,(null),(null),Y,
37038001,(null),36,44060,T,218,IN2023_V05,S2.3,218,10071994,7,484,1424,TL,F,10085062,(null),(null),Y,
37038001,(null),36,44060,T,218,IN2023_V05,S2.3,218,10071994,8,715,4500,TL,F,10085028,small eggs,(null),Y,
37038001,(null),36,44060,T,218,IN2023_V05,S2.3,218,10071994,9,414,725,TL,F,10085202,(null),(null),Y,
37038001,(null),36,44060,T,218,IN2023_V05,S2.3,218,10071994,10,384,759,TL,M,10083801,(null),(null),Y,
37264004,(null),1,212,T,218,IN2023_V05,S2.3,218,10072030,1,239,212,FL,(null),,(null),(null),Y,
37287001,(null),5,168,T,218,IN2023_V05,S2.3,218,10072029,1,242,32,FL,(null),,whole fish,(null),Y,
37287001,(null),5,168,T,218,IN2023_V05,S2.3,218,10072029,2,102,14,FL,(null),,whole fish,(null),Y,
37017001,(null),1,202,T,218,IN2023_V05,S2.3,218,10072031,1,463,202,TL,M,10084790,(null),(null),Y,
37038004,(null),88,24201,T,218,IN2023_V05,S2.3,218,10072016,1,339,415,TL,F,10084762,(null),(null),Y,
37038004,(null),88,24201,T,218,IN2023_V05,S2.3,218,10072016,2,327,349,TL,M,10084822,(null),(null),Y,
37038004,(null),88,24201,T,218,IN2023_V05,S2.3,218,10072016,3,377,509,TL,F,10084759,(null),(null),Y,
37038004,(null),88,24201,T,218,IN2023_V05,S2.3,218,10072016,4,276,199,TL,M,10084789,(null),(null),Y,
37038004,(null),88,24201,T,218,IN2023_V05,S2.3,218,10072016,5,310,271,TL,F,10084820,(null),(null),Y,
37038004,(null),88,24201,T,218,IN2023_V05,S2.3,218,10072016,6,276,196,TL,M,10084819,(null),(null),Y,
37038004,(null),88,24201,T,218,IN2023_V05,S2.3,218,10072016,7,290,213,TL,M,10084824,(null),(null),Y,
37038004,(null),88,24201,T,218,IN2023_V05,S2.3,218,10072016,8,306,289,TL,M,10084827,(null),(null),Y,
37038004,(null),88,24201,T,218,IN2023_V05,S2.3,218,10072016,9,325,342,TL,M,10084858,(null),(null),Y,
37038004,(null),88,24201,T,218,IN2023_V05,S2.3,218,10072016,10,323,363,TL,F,10084544,(null),(null),Y,
37038007,(null),52,20620,T,218,IN2023_V05,S2.3,218,10072017,1,342,409,TL,F,10084765,(null),(null),Y,
37038007,(null),52,20620,T,218,IN2023_V05,S2.3,218,10072017,2,384,548,TL,F,10084766,(null),(null),Y,
37038007,(null),52,20620,T,218,IN2023_V05,S2.3,218,10072017,3,372,524,TL,F,10084520,(null),(null),Y,
37038007,(null),52,20620,T,218,IN2023_V05,S2.3,218,10072017,4,317,298,TL,F,10084610,(null),(null),Y,
37038007,(null),52,20620,T,218,IN2023_V05,S2.3,218,10072017,5,362,472,TL,F,10084796,(null),(null),Y,
37038007,(null),52,20620,T,218,IN2023_V05,S2.3,218,10072017,6,370,571,TL,F,10084555,2 pups,(null),Y,
37038007,(null),52,20620,T,218,IN2023_V05,S2.3,218,10072017,7,315,342,TL,F,10084523,pup,(null),Y,
37038007,(null),52,20620,T,218,IN2023_V05,S2.3,218,10072017,8,339,447,TL,F,10084578,(null),(null),Y,
37038007,(null),52,20620,T,218,IN2023_V05,S2.3,218,10072017,9,356,442,TL,F,10084581,(null),(null),Y,
37038007,(null),52,20620,T,218,IN2023_V05,S2.3,218,10072017,10,360,441,TL,F,10084521,(null),(null),Y,
37296001,(null),2,1148,T,232,IN2023_V05,S5.2,232,10071817,1,389,428,FL,(null),10084048,(null),(null),Y,
37038001,(null),1,1484,T,232,IN2023_V05,S5.2,232,10072043,1,480,1484,TL,M,10084602,(null),(null),Y,
37038002,(null),2,754,T,232,IN2023_V05,S5.2,232,10072038,1,298,374,TL,F,10084018,(null),(null),Y,
37038002,(null),2,754,T,232,IN2023_V05,S5.2,232,10072038,2,285,380,TL,F,10084455,(null),(null),Y,
37264002,(null),13,1802,T,232,IN2023_V05,S5.2,232,10072039,1,259,242,FL,(null),10084396,(null),(null),Y,
37264002,(null),13,1802,T,232,IN2023_V05,S5.2,232,10072039,2,264,270,FL,(null),10084423,(null),(null),Y,
37264002,(null),13,1802,T,232,IN2023_V05,S5.2,232,10072039,3,268,272,FL,(null),10084585,(null),(null),Y,
37264002,(null),13,1802,T,232,IN2023_V05,S5.2,232,10072039,4,191,92,FL,(null),10084528,(null),(null),Y,
37264002,(null),13,1802,T,232,IN2023_V05,S5.2,232,10072039,5,223,160,FL,(null),10084556,(null),(null),Y,
37264002,(null),13,1802,T,232,IN2023_V05,S5.2,232,10072039,6,251,260,FL,(null),10084524,(null),(null),Y,
37264002,(null),13,1802,T,232,IN2023_V05,S5.2,232,10072039,7,183,96,FL,(null),10084398,(null),(null),Y,
