SPCODE,SCIENTIFIC_NAME,COMMON_NAME,OPER_ID,VOYAGE_ID,SITE_ID,SPECIES_BARCODE,WEIGHT_G,LENGTH_MM,SEX,SEX_CODE,OTOLITH,OTOLITH_COMMENT,GONAD,TISSUE,STOMACH,HINDGUT,BIOLOGICALS_COMMENTS,FISH_COMMENTS,Species_size
37445006,Seriolella punctata,Silver Warehou,236,IN2023_V05,S5.3,10072101,468,308,(null),(null),(null),in tissue bag,10085789,10085817,10085712,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,236,IN2023_V05,S5.3,10072101,512,318,(null),(null),(null),in tissue bag,10085734,10085783,10085671,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,243,IN2023_V05,S6.3,10072127,324,282,(null),(null),(null),in tissue bag,10084949,10084887,10084889,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,243,IN2023_V05,S6.3,10072127,358,295,(null),(null),(null),(null),10084886,10084946,10084771,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,243,IN2023_V05,S6.3,10072127,268,280,(null),(null),(null),(null),10084978,10084885,10084915,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,243,IN2023_V05,S6.3,10072127,372,305,(null),(null),(null),(null),10084975,10084919,10084945,(null),(null),(null),Seriolella punctata
37296001,Platycephalus richardsoni,Tiger Flathead,243,IN2023_V05,S6.3,10072121,377,367,(null),(null),(null),in tissue bag,10084801,10084916,10084976,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,243,IN2023_V05,S6.3,10072121,483,408,(null),(null),(null),(null),10084834,10084804,10084948,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,243,IN2023_V05,S6.3,10072121,1015,502,(null),(null),(null),(null),10084979,10084968,10084888,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,243,IN2023_V05,S6.3,10072121,297,340,(null),(null),(null),(null),10084908,10084938,10084972,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,243,IN2023_V05,S6.3,10072121,325,361,(null),(null),(null),(null),10084971,10084878,10084741,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,243,IN2023_V05,S6.3,10072121,367,366,(null),(null),(null),(null),10084911,10084881,10084941,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,243,IN2023_V05,S6.3,10072121,378,382,(null),(null),(null),(null),10084918,10084841,10084744,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,243,IN2023_V05,S6.3,10072121,1106,525,(null),(null),(null),(null),10084781,10084837,10084811,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,243,IN2023_V05,S6.3,10072121,670,434,(null),(null),(null),(null),10084910,10084940,10084882,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,243,IN2023_V05,S6.3,10072121,587,440,(null),(null),(null),(null),10084942,10084970,10084912,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,244,IN2023_V05,S6.1,10072163,432,396,(null),(null),(null),in tissue bag,10085964,10085764,10085907,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,244,IN2023_V05,S6.1,10072163,636,461,(null),(null),(null),in tissue bag,10085851,10085824,10084974,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,244,IN2023_V05,S6.1,10072163,494,418,(null),(null),(null),in tissue bag,10084775,10084805,10084884,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,244,IN2023_V05,S6.1,10072163,664,448,(null),(null),(null),in tissue bag,10084835,10084772,10084802,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,244,IN2023_V05,S6.1,10072163,510,410,(null),(null),(null),in tissue bag,10084743,10084774,10084773,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,244,IN2023_V05,S6.1,10072163,532,411,(null),(null),(null),in tissue bag,10084833,10084740,10084803,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,244,IN2023_V05,S6.1,10072163,570,435,(null),(null),(null),in tissue bag,10084748,10084770,10084800,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,244,IN2023_V05,S6.1,10072163,650,449,(null),(null),(null),in tissue bag,10084778,10084761,10084832,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,244,IN2023_V05,S6.1,10072163,424,379,(null),(null),(null),in tissue bag,10084750,10084808,10084838,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,244,IN2023_V05,S6.1,10072163,720,477,(null),(null),(null),in tissue bag,10084780,10084810,10084840,(null),(null),(null),Platycephalus richardsoni_lg
37445006,Seriolella punctata,Silver Warehou,244,IN2023_V05,S6.1,10072164,424,321,(null),(null),(null),in tissue bag,10084914,10084977,10084944,(null),(null),(null),Seriolella punctata
37296001,Platycephalus richardsoni,Tiger Flathead,247,IN2023_V05,S6.5,10072178,564,418,(null),(null),(null),in tissue bag,10085985,10085957,10085953,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,247,IN2023_V05,S6.5,10072178,566,414,(null),(null),(null),in tissue bag,10085955,10085923,10085925,(null),(null),(null),Platycephalus richardsoni_lg
37445006,Seriolella punctata,Silver Warehou,247,IN2023_V05,S6.5,10072179,494,326,(null),(null),(null),in tissue bag,10085926,10085984,10085956,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,247,IN2023_V05,S6.5,10072179,454,315,(null),(null),(null),in tissue bag,10085927,10085893,10085896,(null),(null),(null),Seriolella punctata
37439002,Rexea solandri,Gemfish,247,IN2023_V05,S6.5,10072203,1158,547,(null),(null),(null),in tissue bag,10085902,10085949,10085959,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,247,IN2023_V05,S6.5,10072203,142,270,(null),(null),(null),in tissue bag,10085946,10085976,10085916,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,247,IN2023_V05,S6.5,10072203,152,288,(null),(null),(null),in tissue bag,10085924,10085986,10085983,(null),(null),(null),Rexea solandri
37228002,Genypterus blacodes,Pink Ling,247,IN2023_V05,S6.5,10072206,1452,652,(null),(null),(null),in tissue bag,10085898,10085961,10085991,(null),(null),(null),Genypterus blacodes
37228002,Genypterus blacodes,Pink Ling,247,IN2023_V05,S6.5,10072206,585,505,(null),(null),(null),in tissue bag,10085960,10085889,10085919,(null),(null),(null),Genypterus blacodes
37228002,Genypterus blacodes,Pink Ling,247,IN2023_V05,S6.5,10072206,508,457,(null),(null),(null),in tissue bag,10085900,10085963,10085903,(null),(null),(null),Genypterus blacodes
37228002,Genypterus blacodes,Pink Ling,247,IN2023_V05,S6.5,10072206,1227,630,(null),(null),(null),in tissue bag,10085884,10085930,10085914,(null),(null),(null),Genypterus blacodes
37228002,Genypterus blacodes,Pink Ling,247,IN2023_V05,S6.5,10072206,653,509,(null),(null),(null),in tissue bag,10085933,10085993,10085990,(null),(null),(null),Genypterus blacodes
37228002,Genypterus blacodes,Pink Ling,247,IN2023_V05,S6.5,10072206,594,491,(null),(null),(null),in tissue bag,10085958,10085988,10085928,(null),(null),(null),Genypterus blacodes
37228002,Genypterus blacodes,Pink Ling,247,IN2023_V05,S6.5,10072206,1252,623,(null),(null),(null),in tissue bag,10085901,10085931,10085929,(null),(null),(null),Genypterus blacodes
37228002,Genypterus blacodes,Pink Ling,247,IN2023_V05,S6.5,10072206,3220,828,(null),(null),(null),in tissue bag,10085992,10085899,10085406,(null),(null),(null),Genypterus blacodes
37228002,Genypterus blacodes,Pink Ling,247,IN2023_V05,S6.5,10072206,2075,739,(null),(null),(null),in tissue bag,10085962,10085989,10085932,(null),(null),(null),Genypterus blacodes
37228002,Genypterus blacodes,Pink Ling,247,IN2023_V05,S6.5,10072206,1123,601,(null),(null),(null),in tissue bag,10085954,10085979,10085886,(null),(null),(null),Genypterus blacodes
37296001,Platycephalus richardsoni,Tiger Flathead,206,IN2023_V05,S3.1,10071877,306,342,(null),(null),(null),in tissue bag,10085258,10085288,10085228,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,206,IN2023_V05,S3.1,10071877,312,356,(null),(null),(null),in tissue bag,10085259,10085229,10085233,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,206,IN2023_V05,S3.1,10071877,48,206,(null),(null),(null),in tissue bag,10085266,10085286,10085236,(null),(null),(null),Platycephalus richardsoni_sm
37296001,Platycephalus richardsoni,Tiger Flathead,206,IN2023_V05,S3.1,10071877,102,256,(null),(null),(null),in tissue bag,10085289,10085226,10085296,(null),(null),(null),Platycephalus richardsoni_sm
37296001,Platycephalus richardsoni,Tiger Flathead,206,IN2023_V05,S3.1,10071877,92,251,(null),(null),(null),in tissue bag,10085012,10085075,10085042,(null),(null),(null),Platycephalus richardsoni_sm
37296001,Platycephalus richardsoni,Tiger Flathead,206,IN2023_V05,S3.1,10071877,88,240,(null),(null),(null),in tissue bag,10085011,10085041,10085071,(null),(null),(null),Platycephalus richardsoni_sm
37296001,Platycephalus richardsoni,Tiger Flathead,206,IN2023_V05,S3.1,10071877,230,324,(null),(null),(null),in tissue bag,10085074,10084981,10085044,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,206,IN2023_V05,S3.1,10071877,176,298,(null),(null),(null),in tissue bag,10084984,10085070,10085014,(null),(null),(null),Platycephalus richardsoni_sm
37287001,Helicolenus percoides,Reef Ocean Perch,206,IN2023_V05,S3.1,10071867,23,108,(null),(null),(null),(null),(null),(null),10085267,(null),whole fish,(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,206,IN2023_V05,S3.1,10071867,58,139,(null),(null),(null),(null),(null),10085297,10085256,(null),(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,206,IN2023_V05,S3.1,10071867,75,154,(null),(null),(null),(null),(null),10085294,10085265,(null),(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,206,IN2023_V05,S3.1,10071867,80,157,(null),(null),(null),(null),(null),10085239,10085235,(null),(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,206,IN2023_V05,S3.1,10071867,85,164,(null),(null),(null),(null),(null),10085302,10085242,(null),(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,206,IN2023_V05,S3.1,10071867,153,193,(null),(null),(null),(null),(null),10085295,10085272,(null),(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,206,IN2023_V05,S3.1,10071867,140,196,(null),(null),(null),(null),(null),10085232,10085243,(null),(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,206,IN2023_V05,S3.1,10071867,121,186,(null),(null),(null),(null),(null),10085299,10085269,(null),(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,206,IN2023_V05,S3.1,10071867,83,158,(null),(null),(null),(null),(null),10085300,10085262,(null),(null),(null),Helicolenus percoides
37287001,Helicolenus percoides,Reef Ocean Perch,206,IN2023_V05,S3.1,10071867,112,182,(null),(null),(null),(null),(null),10085303,10085292,(null),(null),(null),Helicolenus percoides
37445006,Seriolella punctata,Silver Warehou,206,IN2023_V05,S3.1,10071879,96,203,(null),(null),(null),in tissue bag,10085270,10085240,10085273,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,206,IN2023_V05,S3.1,10071879,90,216,(null),(null),(null),in tissue bag,10085301,10085271,10085241,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,206,IN2023_V05,S3.1,10071879,140,222,(null),(null),(null),in tissue bag,10085238,10085250,10085280,(null),(null),(null),Seriolella punctata
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,214,IN2023_V05,S2.1,10071900,152,256,(null),M,(null),(null),(null),10085399,10085369,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,214,IN2023_V05,S2.1,10071900,458,372,(null),F,(null),(null),(null),10085367,10085334,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,214,IN2023_V05,S2.1,10071900,305,305,f,F,(null),(null),(null),10085394,10085364,(null),2 pups,(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,214,IN2023_V05,S2.1,10071900,206,291,(null),F,(null),(null),(null),(null),10085337,(null),tissue sample lost in mixup,(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,214,IN2023_V05,S2.1,10071900,28,136,(null),F,(null),(null),(null),(null),10085397,(null),whole fish,(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,214,IN2023_V05,S2.1,10071900,265,306,(null),F,(null),(null),(null),10085254,10085284,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,214,IN2023_V05,S2.1,10071900,278,312,(null),M,(null),(null),(null),10085281,10085221,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,214,IN2023_V05,S2.1,10071900,187,279,(null),F,(null),(null),(null),10085251,10085223,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,214,IN2023_V05,S2.1,10071900,461,352,(null),F,(null),(null),(null),10085283,10085253,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,214,IN2023_V05,S2.1,10071900,174,278,(null),M,(null),(null),(null),10085222,10085252,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,215,IN2023_V05,S2.2,10071957,158,265,m,M,(null),(null),(null),10084618,10084529,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,215,IN2023_V05,S2.2,10071957,348,354,f,F,(null),(null),(null),10085079,10085049,(null),small eggs,(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,215,IN2023_V05,S2.2,10071957,128,265,m,M,(null),(null),(null),10084619,10084559,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,215,IN2023_V05,S2.2,10071957,275,317,f,F,(null),(null),(null),10084045,10083952,(null),1 pup,(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,215,IN2023_V05,S2.2,10071957,266,326,f,F,(null),(null),(null),10083802,10083772,(null),developed egg,(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,215,IN2023_V05,S2.2,10071957,514,377,f,F,(null),(null),(null),10084012,10083708,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,215,IN2023_V05,S2.2,10071957,249,290,f,F,(null),(null),(null),10084042,10084999,(null),2 pups,(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,215,IN2023_V05,S2.2,10071957,170,283,m,M,(null),(null),(null),10083954,10083982,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,215,IN2023_V05,S2.2,10071957,326,345,f,F,(null),(null),(null),10083951,10085033,(null),pup,(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,215,IN2023_V05,S2.2,10071957,389,349,(null),F,(null),(null),(null),10085063,10083984,(null),(null),(null),Urolophus paucimaculatus
37465006,Nelusetta ayraud,Ocean Jacket,215,IN2023_V05,S2.2,10071981,126,228,(null),(null),(null),(null),(null),10085092,10085211,(null),(null),(null),Nelusetta ayraud
37465006,Nelusetta ayraud,Ocean Jacket,215,IN2023_V05,S2.2,10071981,106,209,(null),(null),(null),(null),(null),10085116,10085146,(null),(null),(null),Nelusetta ayraud
37465006,Nelusetta ayraud,Ocean Jacket,215,IN2023_V05,S2.2,10071981,135,225,(null),(null),(null),(null),(null),10084429,10084459,(null),(null),(null),Nelusetta ayraud
37465006,Nelusetta ayraud,Ocean Jacket,215,IN2023_V05,S2.2,10071981,80,198,(null),(null),(null),(null),(null),10084009,10083711,(null),(null),(null),Nelusetta ayraud
37465006,Nelusetta ayraud,Ocean Jacket,215,IN2023_V05,S2.2,10071981,119,222,(null),(null),(null),(null),(null),10083979,10084039,(null),(null),(null),Nelusetta ayraud
37465006,Nelusetta ayraud,Ocean Jacket,215,IN2023_V05,S2.2,10071981,74,187,(null),(null),(null),(null),(null),10083767,10085177,(null),(null),(null),Nelusetta ayraud
37296001,Platycephalus richardsoni,Tiger Flathead,218,IN2023_V05,S2.3,10071993,814,452,(null),(null),(null),in tissue bag,10085054,10084994,10085024,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,218,IN2023_V05,S2.3,10071993,775,453,(null),(null),(null),in tissue bag,10085143,10085206,10085084,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,218,IN2023_V05,S2.3,10071993,130,268,(null),(null),(null),in tissue bag,10085173,10085001,10085113,(null),(null),(null),Platycephalus richardsoni_sm
37296001,Platycephalus richardsoni,Tiger Flathead,218,IN2023_V05,S2.3,10071993,152,281,(null),(null),(null),in tissue bag,10085031,10085203,10085061,(null),(null),(null),Platycephalus richardsoni_sm
37296001,Platycephalus richardsoni,Tiger Flathead,218,IN2023_V05,S2.3,10071993,396,363,(null),(null),(null),in tissue bag,10083707,10083737,10085147,(null),(null),(null),Platycephalus richardsoni_lg
